dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-5,72,-0.0129433176131449,-0.0116367051649282,-0.0086546677324219,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.015810728912010977,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-5,72,-0.0092678460190824,-0.0094965629063524,-0.006023354740314,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.01132100790427629,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-5,72,-0.0158873858598847,-0.0095818889844339,-0.0103090384008771,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,-0.019407014372887686,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-5,72,5.265322243128888e-06,0.0132748806345174,0.0002119260463848,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,6.4317808701493415e-06,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-5,72,0.0066571911706244,0.0061202611780249,0.004463922040615,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,0.008131998924856877,0.0077235660279985,193811712
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-5,72,0.0110188376622571,0.0163552265864691,0.0070799224571171,Beetle-HumanScale/beetle-monolingual-humanscale-eng,0.8186414228702774,0.8278317939437225,72,70,0.01345990729814701,0.0077235660279985,193811712
ds003604,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Sem,ses-5,72,-0.0123070263799435,-0.0056318638825297,-0.0080685023382302,EleutherAI/pythia-1.4b,0.8186414228702774,0.8278317939437225,72,70,-0.01503347624017516,0.0077235660279985,1515311488
ds003604,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Sem,ses-5,72,-0.0123070263799435,-0.0056318638825297,-0.0080685023382302,EleutherAI/pythia-1.4b,0.8186414228702774,0.8278317939437225,72,70,-0.01503347624017516,0.0077235660279985,1515311488
ds003604,pythia-1.4b-full,EleutherAI/pythia-1.4b@step2,2,4194304.0,Sem,ses-5,72,-0.012296741503194,-0.0056476000092511,-0.0080458397263336,EleutherAI/pythia-1.4b,0.8186414228702774,0.8278317939437225,72,70,-0.015020912892582217,0.0077235660279985,1515311488
ds003604,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Sem,ses-5,72,-0.0127038852225001,-0.0062562833449423,-0.0085670797999565,EleutherAI/pythia-1.4b,0.8186414228702774,0.8278317939437225,72,70,-0.015518253618242779,0.0077235660279985,1515311488
