family,model_ref,accuracy,alignment,tokens,task
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-4000,0.85,-0.0040114103591672,2097152000.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-50,0.6,-0.0076919587715731,26214400.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-640,0.65,-0.0098541654501934,335544320.0,Plaus
parc-mamba-seed1,jmichaelov/parc-mamba-seed1@checkpoint-70,0.7,-0.0107848642409091,36700160.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-10,0.55,0.015100156968567,5242880.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-100,0.75,-0.0256943979593074,52428800.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1100,0.65,-0.0094257916094149,576716800.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1850,0.8,-0.0164930987016748,969932800.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-20,0.4,0.0210948985079563,10485760.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-30,0.45,0.0139255866522269,15728640.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-300,0.6,-0.0047622255781026,157286400.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-4000,0.9,-0.0120121111703397,2097152000.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-50,0.65,0.0058352044590933,26214400.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-640,0.7,-0.0071484330149384,335544320.0,Plaus
parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-70,0.75,-0.0101609761005402,36700160.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,0.45,0.0155764768712809,5242880.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,0.7,-0.0081475769225947,52428800.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,0.8,-0.003708241757125,576716800.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,0.8,-0.0033384559150295,969932800.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,0.65,0.0131597177779004,10485760.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,0.65,0.0034384409250324,15728640.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,0.65,-0.0092833622016515,157286400.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,0.95,-0.0026695020254367,2097152000.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,0.65,0.0013588695741367,26214400.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,0.75,-0.0085140323354919,335544320.0,Plaus
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,0.75,-0.0051175651335282,36700160.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-10,0.5,0.0068555940091969,5242880.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-100,0.75,-0.0026840839241251,52428800.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1100,0.85,-0.0057600184149579,576716800.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1850,0.85,0.0037909391201347,969932800.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-20,0.65,0.0082644968440747,10485760.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-30,0.55,0.005662170736927,15728640.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-300,0.55,-0.0188460105026134,157286400.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-4000,0.9,0.0033655653345946,2097152000.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-50,0.7,0.0056596777840767,26214400.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-640,0.8,-0.0110693364179152,335544320.0,Plaus
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-70,0.55,-0.0097786403760118,36700160.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-10,0.45,0.0202148471994376,5242880.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-100,0.75,-0.0221057165906496,52428800.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1100,0.8,0.0041164577369661,576716800.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1850,0.95,-0.0001313225670483,969932800.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-20,0.6,0.0167953187409282,10485760.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-30,0.6,0.006507866760319,15728640.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-300,0.65,-0.0103090932783338,157286400.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-4000,0.95,-0.0090712116255609,2097152000.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-50,0.75,-0.0107298216309006,26214400.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-640,0.7,0.0006633342862422,335544320.0,Plaus
parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-70,0.7,-0.0116994771379442,36700160.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,0.6,0.0242444797022467,5242880.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,0.75,-0.0055769191071225,52428800.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,0.75,-0.0014653307793622,576716800.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,0.8,-0.0035006522171664,969932800.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,0.6,0.0221356139913393,10485760.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,0.5,0.020634379569416,15728640.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,0.65,-0.0061510794744622,157286400.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,0.8,-0.0033921222073186,2097152000.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,0.7,0.0256002081990726,26214400.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,0.6,0.0012777411267663,335544320.0,Plaus
parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,0.75,0.0110540418347892,36700160.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-10,0.55,0.0197889691968714,5242880.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-100,0.75,-0.0013040505796906,52428800.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-1100,0.6,-0.0039551429129493,576716800.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-1850,0.85,6.408641682556649e-05,969932800.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-20,0.6,0.0129182598576686,10485760.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-30,0.65,-0.0023057004243265,15728640.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-300,0.65,-0.0195942743401161,157286400.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-4000,0.8,-0.0029530544932749,2097152000.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-50,0.65,-0.0149801965967791,26214400.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-640,0.6,-0.0045730107453066,335544320.0,Plaus
parc-rwkv-seed1,jmichaelov/parc-rwkv-seed1@checkpoint-70,0.75,-0.0210217805471026,36700160.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-10,0.45,0.0124985925970123,5242880.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-100,0.75,0.0050401032600401,52428800.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1100,0.8,-0.0059692201509872,576716800.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-1850,0.8,-0.005968546418938,969932800.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-20,0.5,0.0136907787702839,10485760.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-30,0.55,0.0111797570612758,15728640.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-300,0.7,-0.0114333457650962,157286400.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-4000,0.85,-0.0022039870824286,2097152000.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-50,0.6,0.0078993939446596,26214400.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-640,0.75,-0.0025624327301496,335544320.0,Plaus
parc-rwkv-seed2,jmichaelov/parc-rwkv-seed2@checkpoint-70,0.7,0.0096373268820387,36700160.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0.5,0.0161476234779122,0.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,0.5,0.0161476234779122,2097152.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,0.85,-0.0241991427289858,29360128000.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,0.9,-0.0102836436633139,299892736000.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,0.7,0.0152429073728634,33554432.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,0.75,0.0109042850499851,536870912.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,0.85,-0.0098277232706128,58720256000.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,0.6,0.0161661554373089,8388608.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,0.9,-0.0077214947806603,10485760000.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,0.85,0.0023708035706204,106954752000.0,Plaus
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,0.85,-0.0056682566869262,180355072000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step0,0.6,0.0157481941469913,0.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step1,0.6,0.0157481941469913,2097152.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step14000,0.9,-0.0071978282499862,29360128000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step143000,1.0,-0.0043922269405526,299892736000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step16,0.5,0.0190535142030497,33554432.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step256,0.7,0.0063557843736661,536870912.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step28000,0.9,-0.0072987574947347,58720256000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step4,0.6,0.0153353356195391,8388608.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step5000,0.85,-0.0092580359358611,10485760000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step51000,1.0,-0.0063777780462366,106954752000.0,Plaus
polypythia-160m-seed2,EleutherAI/pythia-160m-seed2@step86000,0.95,-0.0003606489823508,180355072000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step0,0.5,0.013060687822751,0.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step1,0.5,0.013060687822751,2097152.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step14000,0.9,-0.0117584113800787,29360128000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step143000,0.9,-0.0116733941859444,299892736000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step16,0.6,0.0060006092838801,33554432.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step256,0.65,5.549380850619992e-05,536870912.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step28000,0.85,-0.0111238719255355,58720256000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step4,0.5,0.0125038158237451,8388608.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step5000,0.95,-0.0023238356464352,10485760000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step51000,0.9,-0.00420292049751,106954752000.0,Plaus
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step86000,0.9,-0.0172385760007341,180355072000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step0,0.45,0.0269972053086053,0.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step1,0.45,0.0269972053086053,2097152.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step14000,0.95,-0.0189038223388927,29360128000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step143000,0.95,-0.0150226503719665,299892736000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step16,0.35,0.0284944536027941,33554432.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step256,0.65,0.0036796716229991,536870912.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step28000,0.9,-0.008539213611837,58720256000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step4,0.5,0.0274761097744159,8388608.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step5000,0.95,-0.0137842522393786,10485760000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step51000,0.9,-0.0099783233024891,106954752000.0,Plaus
polypythia-410m-seed1,EleutherAI/pythia-410m-seed1@step86000,0.9,-0.0093422459499493,180355072000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step0,0.25,0.036733284790362,0.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step1,0.25,0.036733284790362,2097152.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step14000,0.9,-0.0056887701687419,29360128000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step143000,0.95,0.0012671136168293,299892736000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step16,0.45,0.0300025688919738,33554432.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step256,0.7,-0.0051375130843731,536870912.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step28000,0.95,-0.0037276285050424,58720256000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step4,0.3,0.0356075102750945,8388608.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step5000,0.9,-0.010443694698733,10485760000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step51000,0.85,-0.0071455000443687,106954752000.0,Plaus
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step86000,1.0,-0.004119032922636,180355072000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step0,0.45,0.0319403730257069,0.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step1,0.45,0.0319403730257069,2097152.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step14000,0.85,-0.0152213335204778,29360128000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step143000,0.95,-0.0125047362542535,299892736000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step16,0.45,0.0248836285227369,33554432.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step256,0.65,-0.0025102329231453,536870912.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step28000,0.95,-0.0187659489178776,58720256000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step4,0.45,0.0317106044286632,8388608.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step5000,0.95,-0.0054067736324134,10485760000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step51000,0.9,-0.0103476438799468,106954752000.0,Plaus
polypythia-410m-seed3,EleutherAI/pythia-410m-seed3@step86000,1.0,-0.0199620108537835,180355072000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step0,0.6,0.0121153566395101,0.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step1,0.6,0.0121153566395101,2097152.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step14000,0.95,-0.0061428215681458,29360128000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step143000,0.9,0.0018648437857838,299892736000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step16,0.65,0.0098351487499646,33554432.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step256,0.75,-0.0106483368413114,536870912.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step28000,0.95,-0.0097681585768605,58720256000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step4,0.6,0.0120725926878976,8388608.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step5000,0.8,-0.0063682945823703,10485760000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step51000,0.85,-0.0004077049100799,106954752000.0,Plaus
polypythia-70m-seed1,EleutherAI/pythia-70m-seed1@step86000,0.85,0.0014485762030161,180355072000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step0,0.35,0.0080167300796218,0.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step1,0.35,0.0080167300796218,2097152.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step14000,0.85,0.0028055244866677,29360128000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step143000,0.85,-0.0047315007998322,299892736000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step16,0.45,0.0058578920612477,33554432.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step256,0.65,0.0108576850094671,536870912.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step28000,0.85,0.0051441876482398,58720256000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step4,0.35,0.0079897901750798,8388608.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step5000,0.9,-0.0152009159769519,10485760000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step51000,0.95,-0.0057091256769828,106954752000.0,Plaus
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step86000,0.85,-0.0057808940097165,180355072000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step0,0.4,0.0228035608895609,0.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step1,0.4,0.0228035608895609,2097152.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step14000,0.9,-0.0061114886998138,29360128000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step143000,0.9,-0.0027429756071686,299892736000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step16,0.35,0.0202953805408759,33554432.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step256,0.75,0.0064410915466909,536870912.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step28000,0.9,0.0041731276911963,58720256000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step4,0.4,0.0228168003735346,8388608.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step5000,0.95,0.0077844678083874,10485760000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step51000,0.9,-0.0019226484086579,106954752000.0,Plaus
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step86000,0.85,-0.0005389232434226,180355072000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0.5,0.0058101335478484,0.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,0.5,0.0058101335478484,2097152.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,0.9,-0.0147875012959558,29360128000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,0.95,-0.0052152909050105,299892736000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,0.5,0.0129500038900992,33554432.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,0.65,-0.0019084769527275,536870912.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,0.95,-0.0129458417552769,58720256000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,0.5,0.0061060577270102,8388608.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,0.95,-0.0097652429184634,10485760000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,0.9,-0.0133184696790362,106954752000.0,Plaus
pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,0.9,-0.0042884058416442,180355072000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step0,0.5,-0.009384394598095,0.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step1,0.5,-0.009384394598095,2097152.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step14000,0.95,-0.0076191149201184,29360128000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step143000,0.95,-0.0108403230643999,299892736000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step16,0.35,-0.0050838669896187,33554432.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step256,0.8,-0.0087426972815342,536870912.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step28000,0.9,-0.0117120529886361,58720256000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step4,0.5,-0.008982943349686,8388608.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step5000,0.85,-0.0043823633302303,10485760000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step51000,0.95,-0.0103397423158492,106954752000.0,Plaus
pythia-160m-full,EleutherAI/pythia-160m@step86000,0.9,-0.0148570313090442,180355072000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step0,0.5,0.0063300599279067,0.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step1,0.5,0.0063300599279067,2097152.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step14000,0.9,-0.0111658986671327,29360128000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step143000,0.95,-0.0044987054579507,299892736000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step16,0.6,0.0085664016575192,33554432.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step256,0.65,0.0035827205712393,536870912.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step28000,0.95,0.0063112805487103,58720256000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step4,0.5,0.0063246657434697,8388608.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step5000,0.95,-0.007134249296219,10485760000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step51000,0.95,-0.0062639281500259,106954752000.0,Plaus
pythia-1b-full,EleutherAI/pythia-1b@step86000,0.9,-0.0058005144719636,180355072000.0,Plaus
pythia-2.8b-full,EleutherAI/pythia-2.8b@step143000,0.9,-0.002138909183053,299892736000.0,Plaus
pythia-2.8b-full,EleutherAI/pythia-2.8b@step28000,0.9,-0.002138909183053,58720256000.0,Plaus
pythia-2.8b-full,EleutherAI/pythia-2.8b@step51000,0.9,-0.002138909183053,106954752000.0,Plaus
pythia-2.8b-full,EleutherAI/pythia-2.8b@step86000,0.95,-0.0071482281542297,180355072000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step0,0.5,0.0131065080941628,0.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step1,0.5,0.0131065080941628,2097152.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step14000,0.9,-0.0226941739271708,29360128000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step143000,0.9,-0.0158944863332596,299892736000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step16,0.5,0.0166379979793916,33554432.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step256,0.5,-0.0163523211637109,536870912.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step28000,0.95,-0.0116784204867142,58720256000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step4,0.55,0.0136907326044904,8388608.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step5000,0.95,-0.0116970887794699,10485760000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step51000,0.95,-0.0146861955114538,106954752000.0,Plaus
pythia-410m-full,EleutherAI/pythia-410m@step86000,0.85,-0.0202864791988123,180355072000.0,Plaus
pythia-6.9b-full,EleutherAI/pythia-6.9b@step0,0.55,0.0093977949410055,0.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step0,0.5,0.014052529600285,0.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step1,0.5,0.014052529600285,2097152.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step14000,0.9,-0.0015721851151732,29360128000.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step143000,0.9,-0.0102789412444392,299892736000.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step16,0.5,0.0137178016289863,33554432.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step256,0.7,-0.0004028719285706,536870912.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step28000,0.95,-0.0026437119376895,58720256000.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step4,0.5,0.0140873544780926,8388608.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step5000,0.95,-0.0036737169569753,10485760000.0,Plaus
pythia-70m-full,EleutherAI/pythia-70m@step51000,0.95,-0.0155913119604932,106954752000.0,Plaus
