dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,n_stim_ceil,ceiling_lower,ceiling_upper,ceiling_n,n_subjects,frac_of_ceiling,params,cell
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,,Sem,ses-11+,48,0.0070822797384321,0.0004480075859061,0.0047386207026751,48,0.4363337464720812,0.5065254732386439,21,21,0.01623133620925481,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,,Sem,ses-11+,48,0.0078384166442858,4.195412483141807e-05,0.0049997797453856,48,0.4363337464720812,0.5065254732386439,21,21,0.017964268653667705,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,,Sem,ses-11+,48,0.0059798500722408,-0.000822034762249,0.0039394111020911,48,0.4363337464720812,0.5065254732386439,21,21,0.013704761826446126,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,191,,Sem,ses-9,48,0.0100605412852322,0.0052741840842897,0.0067020332647397,48,0.3444322297084097,0.4820670951978834,11,11,0.029209058901802767,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,382,,Sem,ses-9,48,0.0121052638355696,0.0006613744658775,0.0077057650072054,48,0.3444322297084097,0.4820670951978834,11,11,0.03514556069801512,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,573,,Sem,ses-9,48,0.0044042506203095,0.0057292953654906,0.002765768657139,48,0.3444322297084097,0.4820670951978834,11,11,0.012786987512864466,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,,Sem,ses-9,48,0.0068546786586622,0.009495172470432,0.0043453088913641,48,0.3444322297084097,0.4820670951978834,11,11,0.019901385722425717,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,,Sem,ses-9,48,0.0192789117541401,0.0217452244145722,0.0132341558269931,48,0.3444322297084097,0.4820670951978834,11,11,0.055973019047785656,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,,Sem,ses-9,48,0.0124542989790592,0.0121306891254194,0.0081745926862882,48,0.3444322297084097,0.4820670951978834,11,11,0.03615892446999746,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,,Sem,ses-9,48,0.0148536417702812,0.0122046569864531,0.0098548207442088,48,0.3444322297084097,0.4820670951978834,11,11,0.043125005412112664,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,,Sem,ses-9,48,0.0163177650192675,0.0129411203107512,0.0107515716739979,48,0.3444322297084097,0.4820670951978834,11,11,0.047375836555951324,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,,Sem,ses-9,48,0.0139923244374381,0.0109184441222352,0.0092003498901873,48,0.3444322297084097,0.4820670951978834,11,11,0.040624318024140064,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Phon,ses-11,96,0.0619596303600323,0.0280206705384731,0.0412790585808676,96,0.23471144623324758,0.4118192032127418,10,10,0.2639821421340445,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Phon,ses-11,96,0.0289598407562574,0.0161373356520346,0.0192447558906038,96,0.23471144623324758,0.4118192032127418,10,10,0.1233848677643023,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Phon,ses-11,96,0.0404542196400263,0.0238776562511811,0.0266478875407426,96,0.23471144623324758,0.4118192032127418,10,10,0.1723572509532594,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Phon,ses-11,96,0.034194931182529,0.009193759815442,0.022746216275499,96,0.23471144623324758,0.4118192032127418,10,10,0.145689235575445,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Phon,ses-11,96,0.0575691377807888,0.0221373939993808,0.0382159060735849,96,0.23471144623324758,0.4118192032127418,10,10,0.24527622621173198,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Phon,ses-11,96,0.0552974696937416,0.021734486779875,0.0368723134882611,96,0.23471144623324758,0.4118192032127418,10,10,0.23559766931344717,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Phon,ses-11,96,0.0526664696188476,0.0237721355722948,0.0351194667959655,96,0.23471144623324758,0.4118192032127418,10,10,0.22438816028814207,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Phon,ses-11,96,0.0549693194930856,0.0260744652265048,0.0366312249146665,96,0.23471144623324758,0.4118192032127418,10,10,0.2341995687694716,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Phon,ses-11,96,0.055832617047198,0.026297638223219,0.0372552075516714,96,0.23471144623324758,0.4118192032127418,10,10,0.23787769170709128,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Phon,ses-11+,96,0.0375802348699004,0.0211015391332764,0.0250112559310098,96,0.3027469867681776,0.4039104611117662,20,20,0.12413083040419064,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Phon,ses-11+,96,0.0185664179635281,0.0161036872836683,0.0122506859383598,96,0.3027469867681776,0.4039104611117662,20,20,0.06132651611738406,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Phon,ses-11+,96,0.0366537980725399,0.0200817670412808,0.0243362848885759,96,0.3027469867681776,0.4039104611117662,20,20,0.12107072794949668,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Phon,ses-11+,96,0.0354621755423261,0.006557259791997,0.0235966643962395,96,0.3027469867681776,0.4039104611117662,20,20,0.11713469362943833,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Phon,ses-11+,96,0.0674429320393514,0.0201383299787942,0.0451222374866756,96,0.3027469867681776,0.4039104611117662,20,20,0.22276995308625305,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Phon,ses-11+,96,0.062251513073807,0.021011335567799,0.0416879278696851,96,0.3027469867681776,0.4039104611117662,20,20,0.20562223835269694,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Phon,ses-11+,96,0.0639992747413835,0.0216904081323754,0.0427100048871905,96,0.3027469867681776,0.4039104611117662,20,20,0.21139524929570866,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Phon,ses-11+,96,0.0624575844609427,0.0222200761168802,0.0417820159083824,96,0.3027469867681776,0.4039104611117662,20,20,0.20630291032018871,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Phon,ses-11+,96,0.0631023533530173,0.0224786077035048,0.0421920396516626,96,0.3027469867681776,0.4039104611117662,20,20,0.2084326388402229,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Phon,ses-9,96,0.0461992198960641,0.0241403388753327,0.0306471102080711,96,0.2555744517777938,0.4415161758890461,9,9,0.1807661899485613,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Phon,ses-9,96,0.0339278763269003,0.0278265887861723,0.0225563085164105,96,0.2555744517777938,0.4415161758890461,9,9,0.13275143931991487,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Phon,ses-9,96,0.046154981459236,0.0296578046092132,0.0305974686661817,96,0.2555744517777938,0.4415161758890461,9,9,0.18059309582072353,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Phon,ses-9,96,0.0364331702068,0.0146716018964454,0.0244099775651016,96,0.2555744517777938,0.4415161758890461,9,9,0.1425540383765604,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Phon,ses-9,96,0.0605098239986966,0.0296044666620602,0.0402221555204088,96,0.2555744517777938,0.4415161758890461,9,9,0.23676006571778213,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Phon,ses-9,96,0.0597805865515076,0.0289699778711251,0.0399448940403212,96,0.2555744517777938,0.4415161758890461,9,9,0.23390673886090588,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Phon,ses-9,96,0.0594352358399484,0.0279859411309558,0.039547376887052,96,0.2555744517777938,0.4415161758890461,9,9,0.2325554664267603,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Phon,ses-9,96,0.0591340982537842,0.0289721724644412,0.0392262461373877,96,0.2555744517777938,0.4415161758890461,9,9,0.2313771890830373,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Phon,ses-9,96,0.0581913512751789,0.0288286246573055,0.0387404132177339,96,0.2555744517777938,0.4415161758890461,9,9,0.2276884519183971,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Sem,ses-11,48,0.0282514543284262,0.0155208082812905,0.0188034510751571,48,0.3901861494567716,0.5424473076996204,8,8,0.07240506708851324,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Sem,ses-11,48,0.0157941370557149,-0.0011573371046505,0.010468387169854,48,0.3901861494567716,0.5424473076996204,8,8,0.040478466695201644,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Sem,ses-11,48,0.0076547522214181,0.0048994928309095,0.0045561240222268,48,0.3901861494567716,0.5424473076996204,8,8,0.019618205905246166,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Sem,ses-11,48,0.0136411154536451,0.0147672067470737,0.0090084137262675,48,0.3901861494567716,0.5424473076996204,8,8,0.03496053222964642,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Sem,ses-11,48,0.0154428444626794,0.0250531201370993,0.0105155845872113,48,0.3901861494567716,0.5424473076996204,8,8,0.03957814618529995,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Sem,ses-11,48,0.0063310172514127,0.0115637688794464,0.0044837546489456,48,0.3901861494567716,0.5424473076996204,8,8,0.016225632970895878,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Sem,ses-11,48,0.0117716880410071,0.0153794313833868,0.0079071406545967,48,0.3901861494567716,0.5424473076996204,8,8,0.03016941543772372,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Sem,ses-11,48,0.0105231763064249,0.0156424803299193,0.007561026260643,48,0.3901861494567716,0.5424473076996204,8,8,0.026969630575240995,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Sem,ses-11,48,0.0090205259185223,0.0140779407295786,0.0065069506063294,48,0.3901861494567716,0.5424473076996204,8,8,0.023118519022474106,134601216.0,ds002236/Sem/ses-11
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Sem,ses-11+,48,0.0039302029375237,-0.0039024315892722,0.0027091317563102,48,0.4363337464720812,0.5065254732386439,21,21,0.009007332046399886,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Sem,ses-11+,48,0.0094874835375491,-0.0150272666154496,0.0064062627826338,48,0.4363337464720812,0.5065254732386439,21,21,0.021743639162129662,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Sem,ses-11+,48,-0.0017025600865763,-0.010814244062752,-0.0016267376515823,48,0.4363337464720812,0.5065254732386439,21,21,-0.0039019674740771817,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Sem,ses-11+,48,0.0042836442880899,-0.0042553071261182,0.0023913358127709,48,0.4363337464720812,0.5065254732386439,21,21,0.009817357292954623,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Sem,ses-11+,48,0.0059268000079127,0.0051763637034848,0.0037034240153045,48,0.4363337464720812,0.5065254732386439,21,21,0.013583180434319046,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Sem,ses-11+,48,0.0012225092601834,-0.0076850422248311,0.0008810184573366,48,0.4363337464720812,0.5065254732386439,21,21,0.0028017756363513872,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Sem,ses-11+,48,0.0051556468821168,-0.0031699442475578,0.0032723542701076,48,0.4363337464720812,0.5065254732386439,21,21,0.011815833461890355,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Sem,ses-11+,48,0.0060859836445941,-0.0041122416745534,0.003964583058015,48,0.4363337464720812,0.5065254732386439,21,21,0.013948001257756285,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Sem,ses-11+,48,0.0053533743795629,-0.0048140039422811,0.003558685268742,48,0.4363337464720812,0.5065254732386439,21,21,0.012268990017038336,134601216.0,ds002236/Sem/ses-11+
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,191,,Sem,ses-9,48,0.0074800757921127,-8.877557480683682e-05,0.0047354742081846,48,0.3444322297084097,0.4820670951978834,11,11,0.021717119209329516,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,382,,Sem,ses-9,48,0.0091533392001381,0.0030228576713102,0.0059909255098894,48,0.3444322297084097,0.4820670951978834,11,11,0.026575152992759005,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,573,,Sem,ses-9,48,0.0014435720971945,0.0073636834313958,0.0010792476102374,48,0.3444322297084097,0.4820670951978834,11,11,0.004191164393693944,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,764,,Sem,ses-9,48,0.0115349401101143,0.0123042595785977,0.0076333956339242,48,0.3444322297084097,0.4820670951978834,11,11,0.0334897234207135,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,1146,,Sem,ses-9,48,0.0221234319567333,0.021920318880677,0.0149993392361569,48,0.3444322297084097,0.4820670951978834,11,11,0.06423159637372673,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,1337,,Sem,ses-9,48,0.0126380553720936,0.0092440462338894,0.0084451912124701,48,0.3444322297084097,0.4820670951978834,11,11,0.03669242969159058,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,1528,,Sem,ses-9,48,0.0189878679812068,0.0115355506258662,0.0125859779619525,48,0.3444322297084097,0.4820670951978834,11,11,0.05512802329004343,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,1719,,Sem,ses-9,48,0.0163919347782359,0.0106517323038807,0.0106729093117357,48,0.3444322297084097,0.4820670951978834,11,11,0.04759117575063467,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,1908,,Sem,ses-9,48,0.0151525782557008,0.0092787323391137,0.0099208971285091,48,0.3444322297084097,0.4820670951978834,11,11,0.043992916309047815,134601216.0,ds002236/Sem/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,598,,Phon,ses-11,96,0.0596306755392925,0.031797943596209,0.0397609509626226,96,0.23471144623324758,0.4118192032127418,10,10,0.25405951220646367,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,897,,Phon,ses-11,96,0.0340816577103468,0.0129583744071273,0.0226732932352816,96,0.23471144623324758,0.4118192032127418,10,10,0.14520662821223343,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,1196,,Phon,ses-11,96,0.0395110813466657,0.0097751613312526,0.026372742560503,96,0.23471144623324758,0.4118192032127418,10,10,0.168338962503776,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,1495,,Phon,ses-11,96,0.0515668131433392,0.0164934095400135,0.0342407345408927,96,0.23471144623324758,0.4118192032127418,10,10,0.21970301819918062,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,1794,,Phon,ses-11,96,0.0585547161336575,0.022359993056549,0.0390120948345859,96,0.23471144623324758,0.4118192032127418,10,10,0.24947533268346864,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,2093,,Phon,ses-11,96,0.0509592330743098,0.0176016519249828,0.033880544748579,96,0.23471144623324758,0.4118192032127418,10,10,0.21711439255360557,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,2392,,Phon,ses-11,96,0.049718226419481,0.0196007137192512,0.0330393322635388,96,0.23471144623324758,0.4118192032127418,10,10,0.2118270208691606,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,2691,,Phon,ses-11,96,0.0538927418556977,0.0230519321706895,0.035740370887737,96,0.23471144623324758,0.4118192032127418,10,10,0.22961275523879257,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,2990,,Phon,ses-11,96,0.054828284567664,0.0234300776511879,0.0363156740282379,96,0.23471144623324758,0.4118192032127418,10,10,0.23359868232918504,134601216.0,ds002236/Phon/ses-11
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,598,,Phon,ses-11+,96,0.0499040762496189,0.0266259643189912,0.0331667070725728,96,0.3027469867681776,0.4039104611117662,20,20,0.16483756546132677,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,897,,Phon,ses-11+,96,0.0442416408758139,0.015384571691299,0.0292398302182303,96,0.3027469867681776,0.4039104611117662,20,20,0.1461340419869845,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,1196,,Phon,ses-11+,96,0.0505222976247845,0.0095025250326384,0.033559991226146,96,0.3027469867681776,0.4039104611117662,20,20,0.16687960519148268,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,1495,,Phon,ses-11+,96,0.0524029901296978,0.0143836808910576,0.0347483096862577,96,0.3027469867681776,0.4039104611117662,20,20,0.17309169841490227,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,1794,,Phon,ses-11+,96,0.0628941944054387,0.0168908262317209,0.0418901498097074,96,0.3027469867681776,0.4039104611117662,20,20,0.2077450714764625,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,2093,,Phon,ses-11+,96,0.0616957700603719,0.0157595639160901,0.0410985788665566,96,0.3027469867681776,0.4039104611117662,20,20,0.20378657016201518,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,2392,,Phon,ses-11+,96,0.0549938570290941,0.0157775366854243,0.036589664554015,96,0.3027469867681776,0.4039104611117662,20,20,0.18164956030166715,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,2691,,Phon,ses-11+,96,0.0585591990415694,0.0205670385231388,0.0389612988382339,96,0.3027469867681776,0.4039104611117662,20,20,0.19342619943699038,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,2990,,Phon,ses-11+,96,0.0586940134291985,0.0203464041453161,0.038989005745335,96,0.3027469867681776,0.4039104611117662,20,20,0.19387150325014552,134601216.0,ds002236/Phon/ses-11+
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-01,598,,Phon,ses-9,96,0.0475151620609683,0.0284190719282363,0.0316503311360216,96,0.2555744517777938,0.4415161758890461,9,9,0.18591514813178509,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-02,897,,Phon,ses-9,96,0.0346850863246804,0.0157310967166938,0.0230937070687246,96,0.2555744517777938,0.4415161758890461,9,9,0.13571421589054972,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-03,1196,,Phon,ses-9,96,0.0371393251457107,0.0128569676567624,0.0247744003571112,96,0.2555744517777938,0.4415161758890461,9,9,0.14531704905309178,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-04,1495,,Phon,ses-9,96,0.0468268043499955,0.0189411248289124,0.0311593031712864,96,0.2555744517777938,0.4415161758890461,9,9,0.18322177363294712,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-05,1794,,Phon,ses-9,96,0.0543778511636656,0.0250325445819629,0.0361588606304091,96,0.2555744517777938,0.4415161758890461,9,9,0.21276716348371072,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-06,2093,,Phon,ses-9,96,0.0508716852568047,0.0227948625060351,0.0340277376925533,96,0.2555744517777938,0.4415161758890461,9,9,0.19904839823752998,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-07,2392,,Phon,ses-9,96,0.0432690486802415,0.021366883097235,0.0289288971496519,96,0.2555744517777938,0.4415161758890461,9,9,0.16930115032726847,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-08,2691,,Phon,ses-9,96,0.050187089710687,0.0264153266435538,0.0334782173683825,96,0.2555744517777938,0.4415161758890461,9,9,0.19636974416488848,134601216.0,ds002236/Phon/ses-9
ds002236,babylm-gpt2,BrainAlign/gpt2-babylm-9@checkpoint-09,2990,,Phon,ses-9,96,0.0503595776353047,0.0259966417874778,0.0335982806324871,96,0.2555744517777938,0.4415161758890461,9,9,0.19704464700990237,134601216.0,ds002236/Phon/ses-9
