dataset,task,session,family,params,n_checkpoints,rsa_mean,rsa_sd,rsa_max,frac_of_ceiling_mean,ceiling_lower
ds006239,SemLocal,ses-11+,parc-mamba-seed0,,11,0.006163737959811109,0.010694491779541163,0.019949148524311,0.020171217896551023,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-mamba-seed1,,11,0.009103148571901446,0.02036208284800405,0.0336105475801721,0.029790622928124687,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-mamba-seed2,,11,0.0086717970888937,0.01707314710559906,0.0491310817509267,0.028378998227256272,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-pythia-seed0,,11,-0.007516695880217336,0.012139060332553285,0.0161741661453769,-0.024598857292534505,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-pythia-seed1,,11,0.005237097485933754,0.020557069139719,0.0396532634418035,0.017138729002276837,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-pythia-seed2,,11,-0.006049016198091309,0.020018073151222608,0.0225749553096057,-0.019795783757686817,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-rwkv-seed0,,11,-0.013188620713392281,0.011031001407543683,0.0064938880556856,-0.04316058597873206,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-rwkv-seed1,,11,-0.008665914798646028,0.015778081906391402,0.0191538490492985,-0.028359748064596825,0.30557093733368557
ds006239,SemLocal,ses-11+,parc-rwkv-seed2,,11,-0.01158773782654708,0.01707076143110536,0.0253319700790614,-0.03792159662714649,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-160m-seed1,,11,0.008578232265931263,0.009163031196749898,0.019043560097596,0.028072801493434486,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-160m-seed2,,11,0.000994907420329555,0.023482191437990005,0.0385203164021217,0.0032558967453213974,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-160m-seed3,,11,0.008884330263007835,0.007777441293728288,0.0180738851865508,0.029074526329400517,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-410m-seed1,,11,-0.0020981404953322458,0.017312177203070735,0.0252305771507545,-0.006866295969243507,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-410m-seed2,,11,0.013972062877658847,0.008506612717865795,0.0243653218225925,0.04572444945050928,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-410m-seed3,,11,0.0036110869813992907,0.015173061743431113,0.0372394562516394,0.01181750795055473,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-70m-seed1,,11,-0.005352206130420891,0.01996815946509976,0.0244925332849648,-0.01751542923918921,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-70m-seed2,,11,-0.00790993371001689,0.028692901845817093,0.0375363108669223,-0.025885752680004346,0.30557093733368557
ds006239,SemLocal,ses-11+,polypythia-70m-seed3,,11,0.0016718823353571272,0.021671182972961375,0.0359018839520102,0.0054713394864886016,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-1.4b-full,1515311488.0,11,-0.008273253112535326,0.025497730992579282,0.0395473556144049,-0.027074738143375455,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-160m-full,212654688.0,11,-0.00900378430784979,0.030844387546794857,0.0355583168529762,-0.029465447160695112,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-1b-full,1078891008.0,11,-0.009818648345593282,0.0246321390848541,0.0345241206895401,-0.03213214067825845,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-2.8b-full,,4,0.0003213458526246,0.0016052013042172004,0.0027291478089504,0.001051624396706576,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-410m-full,505997504.0,11,0.024214033938733583,0.023242177741998722,0.0546865229476184,0.07924194018586163,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-6.9b-full,,1,0.0009592990040584,,0.0009592990040584,0.0031393659764535754,0.30557093733368557
ds006239,SemLocal,ses-11+,pythia-70m-full,95592496.0,11,0.01584375686085089,0.015331323884032291,0.0313494693931729,0.05184968504890699,0.30557093733368557
