family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Plaus,ses-9,-0.0630564302004769,-0.0706298110493762,-0.0541217477778649
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Plaus,ses-5,-0.0085421061873374,-0.009841767770611,-0.001042286923714
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Plaus,ses-7,-0.0038693344082605,-0.0048815165458844,0.0082761371161072
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Plaus,ses-9,0.0188811650330404,0.0159516684392618,0.0326532276995778
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Plaus,ses-5,-0.0083165458909095,-0.011083608861519,-0.0056763486849221
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Plaus,ses-7,-0.0129652386019617,-0.0149283891990199,-0.011315843000473
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Plaus,ses-9,-0.0239006173958953,-0.0260770907473952,-0.0209064663296286
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Plaus,ses-5,-0.0347008833389982,-0.0355295131669378,-0.033940476455118
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Plaus,ses-7,-0.05012660472952,-0.0549139614508014,-0.0486734837205336
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Plaus,ses-9,-0.0395344765451737,-0.0427002669823743,-0.0403584039542387
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Plaus,ses-5,-0.0295511547135249,-0.0267023674682723,-0.0303140848465574
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Plaus,ses-7,-0.0499606567353188,-0.0473986715969642,-0.0475527737370836
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Plaus,ses-9,-0.0487670192249133,-0.046002550916168,-0.0457167875396243
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Plaus,ses-5,-0.0438850774487901,-0.0454119288367349,-0.0430598602828686
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Plaus,ses-7,-0.0745522213327071,-0.0790630810178135,-0.0741770189446184
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Plaus,ses-9,-0.0596602536987443,-0.0632512419143971,-0.060173964287509
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Plaus,ses-5,-0.049105673452683,-0.0485522617241698,-0.0483305339099448
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Plaus,ses-7,-0.0848100428086206,-0.0836546781837265,-0.0831072326626855
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Plaus,ses-9,-0.0637031783433853,-0.0625827756509984,-0.0633845413151509
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Plaus,ses-5,-0.0142995310224421,-0.0130652012504084,-0.0134585121710064
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Plaus,ses-7,-0.01342693909628,-0.0115958522436583,-0.0152125209032987
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Plaus,ses-9,-0.0237583026812752,-0.0234445888021156,-0.0283985665283068
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Plaus,ses-5,-0.0084016655153981,-0.0059172995027657,-0.008632622881625
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Plaus,ses-7,-0.005061911548096,3.844925326946195e-05,-0.0054327512686968
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Plaus,ses-9,-0.0118615183518686,-0.0077789791283419,-0.0100788990903811
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Sem,ses-5,-0.0058016722417676,-0.0031024993281719,0.0013944667355901
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Sem,ses-7,-0.000305513011208,-0.0011927834069668,0.0082213310650552
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-0,0,,Sem,ses-9,-0.0194128184065202,-0.0206708955461212,-0.0063246207125625
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Sem,ses-5,-0.0058016722417676,-0.0031024993281719,0.0013944667355901
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Sem,ses-7,-0.000305513011208,-0.0011927834069668,0.0082213310650552
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1,1,,Sem,ses-9,-0.0194128184065202,-0.0206708955461212,-0.0063246207125625
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Sem,ses-5,-0.0058016722417676,-0.0031024993281719,0.0013944667355901
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Sem,ses-7,-0.000305513011208,-0.0011927834069668,0.0082213310650552
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Sem,ses-9,-0.0194128184065202,-0.0206708955461212,-0.0063246207125625
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Sem,ses-5,-0.0058274749796496,-0.003132805652037,0.0013858483365643
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Sem,ses-7,-0.0003328543126116,-0.0012296579095274,0.0082243449536163
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Sem,ses-9,-0.0194425778612401,-0.0206936168452454,-0.0063159570405326
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Sem,ses-5,-0.0058787671374803,-0.0031888177002038,0.0014024520311771
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Sem,ses-7,-0.0003812188161748,-0.0012837562749955,0.0082321434082338
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Sem,ses-9,-0.0195024948856686,-0.0207532162400259,-0.0063121900391407
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Sem,ses-5,-0.0058613700873665,-0.0031894364312604,0.0014551835830917
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Sem,ses-7,-0.0003819503704321,-0.0013438486424877,0.0082790103095649
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Sem,ses-9,-0.0195227225764697,-0.0208109558485411,-0.0062673244920402
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Sem,ses-5,-0.0058401327367113,-0.0030518201524449,-0.0101612663572127
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Sem,ses-7,-0.0003566391680236,-0.0010303697384087,-0.007081247590762
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16,16,,Sem,ses-9,-0.0196053666489753,-0.0204355844360911,-0.0207256600715074
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Sem,ses-5,-0.0066495831500719,-0.0044213464930889,-0.0079533385949906
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Sem,ses-7,-0.0007396106962157,-0.0024060762034271,-0.0075665418572583
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32,32,,Sem,ses-9,-0.0207396422435948,-0.0219481864049544,-0.0226064134865893
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Sem,ses-5,-0.0187211604451157,-0.0184007626762138,-0.0170574177857246
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Sem,ses-7,-0.0094747105915126,-0.0088461013966322,-0.0080887803323693
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-64,64,,Sem,ses-9,-0.0225162885891142,-0.0232176802464084,-0.0213069065178685
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Sem,ses-5,-0.0110905572870024,-0.0076468389197399,-0.0028364018567091
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Sem,ses-7,-0.0082713455181024,-0.0051609334748739,-0.0005769347316813
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-128,128,,Sem,ses-9,-0.0071014443809412,-0.0032224756636134,-0.0010483007225237
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Sem,ses-5,0.0564440280813209,0.059423941049432,0.0555519450933605
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Sem,ses-7,0.0155766937607271,0.0146484110535534,0.0130276633757109
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-256,256,,Sem,ses-9,0.0038054719475153,0.0038537990828846,0.0011225541982625
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Sem,ses-5,0.0152666972848712,0.0315401073669414,0.0074882094994325
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Sem,ses-7,-0.0046291718592736,-0.0181433669635939,-0.0055200676884589
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-512,512,,Sem,ses-9,-0.0054502394692198,-0.0138012345739828,0.0026342162133256
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Sem,ses-5,-0.0039777723778342,-0.0036024074329563,-0.0045552532600416
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Sem,ses-7,0.0205966952481968,0.0222544618710417,0.0231976638296266
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-1024,1024,,Sem,ses-9,0.0126353239287578,0.0167277886356933,0.0151907701452175
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Sem,ses-5,0.0164822731342545,0.013804515070235,0.0174892130150932
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Sem,ses-7,-0.0116374408046039,-0.0157752403169209,-0.009095117291772
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2048,2048,,Sem,ses-9,-0.0108874812745375,-0.0168405888406694,-0.0067332720947683
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Sem,ses-5,0.0082561999016706,-0.0046841699358716,0.0083757529704543
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Sem,ses-7,-0.0109992509797051,-0.0104340477050483,-0.0141626446542996
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4096,4096,,Sem,ses-9,-0.0198245814094866,-0.0199692703376152,-0.0164581907705296
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Sem,ses-5,-0.0096506601696887,-0.006384937289218,-0.0003606612792007
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Sem,ses-7,-0.0226040628834697,-0.0207183531523634,-0.017571839122121
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Sem,ses-9,-0.0300644086454032,-0.0311263595379841,-0.0272775965378454
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Sem,ses-5,-0.0013973088741832,0.006138603280609,-0.0126949369773013
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Sem,ses-7,-0.0552753737483213,-0.0470426389165572,-0.0603391549494113
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Sem,ses-9,-0.0630119257967844,-0.0596318497754338,-0.0638740703938658
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Sem,ses-5,-0.0555431980615134,-0.0467818067673375,-0.0632573227260696
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Sem,ses-7,-0.0388993168307268,-0.0546234051205442,-0.0432643573604316
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Sem,ses-9,-0.0242885772283307,-0.0327949133523387,-0.0286760710122304
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Sem,ses-5,-0.0341871085329117,-0.0353615851179673,-0.0387099262006556
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Sem,ses-7,-0.0856805113345798,-0.1015334595293172,-0.0580024499234672
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Sem,ses-9,-0.0802220788888492,-0.086093255971255,-0.0618929862526618
